"","state.abb","name","population","id","missing_2020","missing_2021","Notes","source"
"1996","NY","chenango county",47067,35977,"","","",""
"1997","NY","allegany county",47320,35974,"","","can't find",""
"1998","NY","franklin county",47565,82252,"","","",""
"1999","NY","greene county",47912,35987,"","","",""
"2000","NY","tioga county",48352,36010,"","","",""
"2001","NY","montgomery county",49485,42589,"","","",""
"2002","NY","fulton county",53132,47964,"","","",""
"2003","NY","genesee county",58313,35985,"","","",""
"2004","NY","otsego county",58377,35999,"","","",""
"2005","NY","herkimer county",60024,35989,"","","",""
"2006","NY","washington county",61202,42754,"","","",""
"2007","NY","columbia county",61403,35979,"","","",""
"2008","NY","livingston county",61728,35991,"","","",""
"2009","NY","warren county",65618,36014,"","","",""
"2010","NY","madison county",67927,43198,"","","",""
"2011","NY","cayuga county",76198,42943,"","","",""
"2012","NY","cattaraugus county",76992,42892,"","","",""
"2013","NY","sullivan county",78605,36009,"","","",""
"2014","NY","clinton county",79761,35978,"","","",""
"2015","NY","chemung county",83945,90764,"","","",""
"2016","NY","wayne county",91193,36015,"","","",""
"2017","NY","steuben county",93314,36006,"","","",""
"2018","NY","putnam county",97632,NA,"missing","","can't find","https://www.putnamcountyny.com/finance"
"2019","NY","tompkins county",99784,36011,"","","",""
"2020","NY","st lawrence county",108554,NA,"missing","missing","",""
"2021","NY","ontario county",112327,82334,"","","",""
"2022","NY","jefferson county",116273,35990,"","","",""
"2023","NY","oswego county",117440,55755,"","","",""
"2024","NY","chautauqua county",127578,35976,"","","",""
"2025","NY","schenectady county",159315,43135,"","","",""
"2026","NY","rensselaer county",160900,36001,"","","",""
"2027","NY","ulster county",181627,43006,"","","",""
"2028","NY","broome county",198126,41894,"","","",""
"2029","NY","niagara county",212125,35992,"","","",""
"2030","NY","oneida county",231575,40661,"","","",""
"2031","NY","saratoga county",235794,45504,"","","",""
"2032","NY","dutchess county",295398,44065,"","","",""
"2033","NY","albany county",313987,35973,"","","",""
"2034","NY","rockland county",337394,36003,"","","",""
"2035","NY","orange county",401088,35997,"","","",""
"2036","NY","onondaga county",474316,35994,"","","",""
"2037","NY","richmond county",494586,NA,"missing","missing","can't find",""
"2038","NY","monroe county",757790,43310,"","","",""
"2039","NY","erie county",952598,35982,"","","",""
"2040","NY","westchester county",1001431,36016,"","","",""
"2041","NY","nassau county",1390559,43010,"","","",""
"2042","NY","bronx county",1461125,NA,"missing","missing","can't find",""
"2043","NY","suffolk county",1521950,36008,"","","",""
"2044","NY","new york county",1677306,NA,"missing","missing","can't find",""
"2045","NY","queens county",2388586,NA,"missing","missing","NY has a data portal. Just can't locate ACFRs",""
"2046","NY","kings county",2719044,NA,"missing","missing","NY has a data portal. Just can't locate ACFRs","https://wwe1.osc.state.ny.us/localgov/findata/financial-data-for-local-governments.cfm"
"2047","OH","vinton county",12804,84670,"","","",""
"2048","OH","monroe county",13349,44940,"","","",""
"2049","OH","morgan county",13756,NA,"missing","missing","can't find",""
"2050","OH","noble county",14086,46055,"","","",""
"2051","OH","harrison county",14486,44783,"","","",""
"2052","OH","paulding county",18805,36903,"","","",""
"2053","OH","wyandot county",21861,44605,"","","",""
"2054","OH","meigs county",22149,46090,"","","",""
"2055","OH","carroll county",26697,36868,"","","",""
"2056","OH","pike county",27069,36906,"","missing","",""
"2057","OH","adams county",27440,36864,"","","",""
"2058","OH","henry county",27663,44930,"","","",""
"2059","OH","hocking county",28039,36887,"","","",""
"2060","OH","van wert county",28919,46127,"","","",""
"2061","OH","fayette county",28971,47135,"","","",""
"2062","OH","gallia county",29241,36881,"","","",""
"2063","OH","hardin county",30724,45007,"","","",""
"2064","OH","jackson county",32669,45045,"","","",""
"2065","OH","putnam county",34395,36908,"","","",""
"2066","OH","morrow county",34973,36900,"","","",""
"2067","OH","perry county",35448,36904,"","missing","",""
"2068","OH","coshocton county",36578,36872,"","","",""
"2069","OH","williams county",37077,36917,"","","",""
"2070","OH","defiance county",38254,NA,"missing","missing","can't find",""
"2071","OH","guernsey county",38415,44621,"","","",""
"2072","OH","champaign county",38734,48172,"","","",""
"2073","OH","ottawa county",40287,36902,"","","",""
"2074","OH","preble county",41001,44618,"","","",""
"2075","OH","crawford county",42003,36873,"","","",""
"2076","OH","clinton county",42023,36871,"","missing","",""
"2077","OH","mercer county",42526,44938,"","","",""
"2078","OH","fulton county",42643,44784,"","","",""
"2079","OH","highland county",43359,36886,"","","",""
"2080","OH","brown county",43671,44501,"","","",""
"2081","OH","madison county",43853,36894,"","","",""
"2082","OH","holmes county",44226,36888,"","","",""
"2083","OH","logan county",46106,36892,"","","",""
"2084","OH","auglaize county",46461,36866,"","","",""
"2085","OH","shelby county",48138,40966,"","","",""
"2086","OH","darke county",51897,36875,"","","",""
"2087","OH","ashland county",52468,36865,"","","",""
"2088","OH","seneca county",55051,84322,"","","",""
"2089","OH","lawrence county",58136,NA,"missing","missing","can't find",""
"2090","OH","huron county",58485,36889,"","","",""
"2091","OH","pickaway county",58646,36905,"","","",""
"2092","OH","sandusky county",58865,36911,"","","",""
"2093","OH","washington county",59644,44215,"","","",""
"2094","OH","athens county",62371,82495,"","","",""
"2095","OH","knox county",62783,36890,"","","",""
"2096","OH","union county",63089,36915,"","","",""
"2097","OH","jefferson county",65171,46988,"","","",""
"2098","OH","marion county",65399,36896,"","","",""
"2099","OH","belmont county",66283,36867,"","","",""
"2100","OH","scioto county",73844,84307,"","","",""
"2101","OH","hancock county",74930,36885,"","","",""
"2102","OH","erie county",75475,1035939,"","","",""
"2103","OH","ross county",77064,36910,"","","",""
"2104","OH","muskingum county",86450,NA,"missing","missing","uploaded files to portal","https://www.muskingumcountyauditor.org/Link?Link_ID=41"
"2105","OH","tuscarawas county",93183,36914,"","","",""
"2106","OH","geauga county",95347,36882,"","","",""
"2107","OH","ashtabula county",97516,44716,"","","",""
"2108","OH","columbiana county",101634,44819,"","","",""
"2109","OH","allen county",102107,82438,"","","",""
"2110","OH","miami county",108950,36898,"","","",""
"2111","OH","wayne county",116906,84712,"","","",""
"2112","OH","richland county",124962,84217,"","","",""
"2113","OH","wood county",132248,36918,"","","",""
"2114","OH","clark county",135879,36869,"","","",""
"2115","OH","fairfield county",159443,36879,"","","",""
"2116","OH","portage county",161833,36907,"","","",""
"2117","OH","greene county",168119,36883,"","","",""
"2118","OH","licking county",178769,83529,"","","",""
"2119","OH","medina county",182636,36897,"","","",""
"2120","OH","trumbull county",201672,36913,"","","",""
"2121","OH","clermont county",208738,36870,"","","",""
"2122","OH","delaware county",215139,36877,"","","",""
"2123","OH","mahoning county",228005,36895,"","","",""
"2124","OH","lake county",232508,149471,"","","",""
"2125","OH","warren county",243201,36916,"","","",""
"2126","OH","lorain county",313495,36893,"","","",""
"2127","OH","stark county",374486,84427,"","","",""
"2128","OH","butler county",390872,46468,"","","",""
"2129","OH","lucas county",430834,83604,"","","",""
"2130","OH","montgomery county",537093,83817,"","","",""
"2131","OH","summit county",539792,1035946,"","","",""
"2132","OH","hamilton county",830320,36884,"","","",""
"2133","OH","cuyahoga county",1262523,36874,"","","",""
"2134","OH","franklin county",1324357,196354,"","","",""
"2135","OK","cimarron county",2290,125411,"","missing","",""
"2136","OK","harmon county",2473,125422,"","missing","",""
"2137","OK","harper county",3248,NA,"missing","","OK has a portal of financial report here, but no statement of net position: https://www.sai.ok.gov/audit_reports/index.php?action=showcounty&type=&county=54",""
"2138","OK","roger mills county",3428,57485,"","missing","",""
"2139","OK","ellis county",3739,125417,"","","",""
"2140","OK","grant county",4174,125420,"","missing","",""
"2141","OK","dewey county",4474,NA,"missing","missing","financial report here, but no statement of net position",""
"2142","OK","beaver county",5029,125403,"","missing","",""
"2143","OK","coal county",5284,NA,"missing","missing","financial report here, but no statement of net position",""
"2144","OK","jefferson county",5325,125426,"","missing","",""
"2145","OK","greer county",5493,125421,"","missing","",""
"2146","OK","cotton county",5535,125414,"","missing","",""
"2147","OK","alfalfa county",5708,125401,"","missing","",""
"2148","OK","tillman county",6948,125460,"","","",""
"2149","OK","major county",7746,125438,"","missing","",""
"2150","OK","kiowa county",8493,125430,"","missing","",""
"2151","OK","woods county",8598,NA,"missing","missing","financial report here, but no statement of net position",""
"2152","OK","blaine county",8702,125405,"","","",""
"2153","OK","nowata county",9322,NA,"missing","missing","financial report here, but no statement of net position",""
"2154","OK","latimer county",9481,125431,"","missing","",""
"2155","OK","love county",10159,125434,"","","",""
"2156","OK","johnston county",10241,125427,"","","",""
"2157","OK","pushmataha county",10796,125454,"","","",""
"2158","OK","washita county",10903,84987,"","","",""
"2159","OK","noble county",10922,125443,"","","",""
"2160","OK","okfuskee county",11271,NA,"missing","missing","financial report here, but no statement of net position",""
"2161","OK","haskell county",11552,NA,"missing","missing","financial report here, but no statement of net position",""
"2162","OK","hughes county",13348,125424,"","","",""
"2163","OK","murray county",13877,125441,"","missing","",""
"2164","OK","craig county",14136,NA,"missing","missing","financial report here, but no statement of net position",""
"2165","OK","atoka county",14154,125402,"","missing","",""
"2166","OK","choctaw county",14201,125410,"","missing","",""
"2167","OK","kingfisher county",15174,125429,"","","",""
"2168","OK","marshall county",15340,125439,"","","",""
"2169","OK","pawnee county",15552,125449,"","","",""
"2170","OK","mcintosh county",18950,125437,"","missing","",""
"2171","OK","adair county",19451,125400,"","","",""
"2172","OK","woodward county",20406,125464,"","missing","",""
"2173","OK","texas county",21291,NA,"missing","missing","financial report here, but no statement of net position",""
"2174","OK","beckham county",22342,125404,"","","",""
"2175","OK","seminole county",23515,125456,"","missing","",""
"2176","OK","jackson county",24736,125425,"","missing","",""
"2177","OK","garvin county",25645,98469,"","","",""
"2178","OK","caddo county",26900,37329,"","","",""
"2179","OK","custer county",28444,84873,"","","",""
"2180","OK","ottawa county",30229,NA,"missing","missing","financial report here, but no statement of net position",""
"2181","OK","mccurtain county",30838,NA,"missing","missing","financial report here, but no statement of net position",""
"2182","OK","lincoln county",33495,125432,"","","",""
"2183","OK","okmulgee county",36686,NA,"missing","missing","financial report here, but no statement of net position",""
"2184","OK","pontotoc county",38087,125452,"","missing","",""
"2185","OK","mayes county",39053,NA,"missing","missing","financial report here, but no statement of net position",""
"2186","OK","sequoyah county",39246,125457,"","","",""
"2187","OK","delaware county",40385,NA,"missing","missing","financial report here, but no statement of net position",""
"2188","OK","mcclain county",41911,NA,"missing","missing","financial report here, but no statement of net position",""
"2189","OK","stephens county",42814,125458,"","missing","",""
"2190","OK","kay county",43609,125428,"","missing","",""
"2191","OK","pittsburg county",43784,125451,"","missing","",""
"2192","OK","osage county",45778,NA,"missing","missing","financial report here, but no statement of net position",""
"2193","OK","bryan county",46327,NA,"missing","","financial report here, but no statement of net position",""
"2194","OK","cherokee county",47090,125409,"","missing","",""
"2195","OK","carter county",48036,125408,"","","",""
"2196","OK","le flore county",48195,NA,"missing","missing","financial report here, but no statement of net position",""
"2197","OK","logan county",49743,125433,"","missing","",""
"2198","OK","washington county",52604,125462,"","missing","",""
"2199","OK","grady county",54873,125419,"","","",""
"2200","OK","garfield county",62692,125418,"","missing","",""
"2201","OK","muskogee county",66241,125442,"","missing","",""
"2202","OK","creek county",71837,84870,"","missing","",""
"2203","OK","pottawatomie county",72542,NA,"missing","missing","financial report here, but no statement of net position",""
"2204","OK","wagoner county",81379,125461,"","missing","",""
"2205","OK","payne county",81645,125450,"","","",""
"2206","OK","rogers county",95387,NA,"missing","missing","financial report here, but no statement of net position",""
"2207","OK","comanche county",121125,166708,"","","",""
