"","state.abb","state.name","geo_id","year","name","total_liabilities","net_pension_liability","net_opeb_liability","current_liabilities","net_pension_assets","net_opeb_assets","expenses","revenues","population","urban_pop","pct_urban_pop","median_hh_income_21"
"6369","PA","Pennsylvania","42035",2022,"clinton county",29503785,5834483,0,3931998,0,0,36546653,51763881,37456,19510,0.520961281708945,54171
"6370","LA","Louisiana","22069",2022,"natchitoches parish",15070792,0,5553454,9258694,1870498,0,14151457,20416439,37519,18935,0.50473144075703,43381
"6371","MD","Maryland","24041",2022,"talbot county",94652758,10113853,12631043,19696619,0,0,126538569,136839184,37520,18033,0.480546820870863,78931
"6372","VA","Virginia","51109",2022,"louisa county",81216554,0,2168232,7971364,3710338,10168,95217930,102345035,37603,0,0,68838
"6373","SC","South Carolina","45071",2022,"newberry county",56613695,16679131,18923219,7913130,0,0,39131976,39300100,37722,12342,0.327209098862642,57072
"6374","IL","Illinois","17055",2022,"franklin county",23253133,3811142,0,1254651,0,0,20778503,26447057,37798,15426,0.408052057983282,49510
"6375","IA","Iowa","19099",2022,"jasper county",16398878,0,848404,7154454,2315270,0,26598147,35318543,37809,15943,0.4216274826118,65714
"6376","WI","Wisconsin","55085",2022,"oneida county",24841054,0,5837081,12305635,8268351,0,51092125,56023550,37848,9738,0.25731272294887,60679
"6377","IN","Indiana","18017",2022,"cass county",0,0,0,0,0,0,139452228,136163564,37870,20374,0.537998415632427,53813
"6378","AR","Arkansas","05063",2022,"independence county",0,0,0,0,0,0,0,0,37931,10913,0.287653539986293,48957
"6379","IN","Indiana","18107",2022,"montgomery county",0,0,0,0,0,0,124360961,135382729,37941,17863,0.470871994938844,57997
"6380","MO","Missouri","29201",2022,"scott county",0,0,0,0,4588417,0,13916943,17706873,38058,20553,0.54002995349326,49257
"6381","TX","Texas","48049",2022,"brown county",-1688323,0,0,-1809244,0,0,25291252,27491689,38101,21562,0.566006037537735,48803
"6382","OH","Ohio","39039",2022,"defiance county",26054126,7457900,0,6618062,199040,2327132,44355786,52183224,38274,17775,0.464268923366244,66697
"6383","PA","Pennsylvania","42115",2022,"susquehanna county",16997736,2198394,1723279,11367786,0,0,29579856,32903084,38423,0,0,56995
"6384","IL","Illinois","17203",2022,"woodford county",9937276,0,1018666,8614236,5882494,0,16165191,23514381,38450,11478,0.298385629240648,85085
"6385","KS","Kansas","20055",2022,"finney county",0,13359459,0,0,0,0,47000987,55357791,38467,30976,0.805198856251625,62157
"6386","AZ","Arizona","04009",2022,"graham county",50381266,19614358,0,3484851,289689,0,33853322,41481142,38533,18331,0.475722108322736,52644
"6387","SC","South Carolina","45029",2022,"colleton county",70539365,28587068,6228852,12889678,0,0,56807182,62578073,38604,9229,0.239068490311885,46629
"6388","VA","Virginia","51093",2022,"isle of wight county",205671094,0,1863510,12808643,706462,10085,103550278,109877482,38610,16039,0.415453556442004,86286
"6389","VA","Virginia","51073",2022,"gloucester county",94765688,1197427,6378420,10713070,0,4429,76723519,91892468,38716,10618,0.274288961793805,75630
"6390","TX","Texas","48249",2022,"jim wells county",4330012,0,787342,1465728,4757860,0,28592738,34608256,38893,19413,0.49916433107917,43852
"6391","IA","Iowa","19057",2022,"des moines county",9855144,0,744043,8194269,2697527,0,24706699,27994107,38907,28413,0.730223592906708,53917
"6392","WI","Wisconsin","55083",2022,"oconto county",33313390,0,3478597,9917447,7998642,0,51897420,59289569,38971,0,0,68480
"6393","WV","West Virginia","54099",2022,"wayne county",17003776,0,5540820,8031458,1859432,737,12618965,14088156,38983,15663,0.40180083115284,49227
"6394","MN","Minnesota","27041",2022,"douglas county",206608034,78514228,4906796,20631943,0,0,239517729,253614691,39002,18957,0.486002153514844,67370
"6395","MO","Missouri","29225",2022,"webster county",0,0,0,0,0,0,0,0,39085,7537,0.192836126391199,59303
"6396","NC","North Carolina","37145",2022,"person county",54527793,6486089,12280647,24272323,61226,0,71985332,79374101,39093,9500,0.242985395298872,55287
"6397","WY","Wyoming","56013",2022,"fremont county",21691219,11587840,355759,7068511,0,0,30376518,30143709,39234,18211,0.464163735535505,56316
"6398","TN","Tennessee","47013",2022,"campbell county",0,0,0,0,0,0,0,0,39277,20114,0.512171521694846,44325
"6399","ID","Idaho","16057",2022,"latah county",11473241,9619979,0,1093953,0,0,22522056,23479848,39518,25914,0.655768403471923,59436
"6400","FL","Florida","12093",2022,"okeechobee county",65060387,37403067,4116545,13600625,0,0,67205338,84121814,39636,25195,0.635531227928564,47642
"6401","IN","Indiana","18061",2022,"harrison county",0,0,0,0,0,0,122773266,131310019,39649,5696,0.143642507691532,66989
"6402","LA","Louisiana","22009",2022,"avoyelles parish",2907498,74764,0,2183773,622775,0,12623467,16660057,39690,6682,0.168342025042199,38567
"6403","MI","Michigan","26107",2022,"mecosta county",4865355,2717642,0,1204569,0,0,23603139,31753666,39713,10136,0.255224857732789,52481
"6404","PA","Pennsylvania","42109",2022,"snyder county",6880110,3164325,0,1900142,0,0,22784978,27204660,39735,11783,0.296532111938796,61208
"6405","GA","Georgia","13213",2022,"murray county",6953083,1612276,0,3542815,0,0,34019296,52853830,39982,12808,0.320416280989668,53297
"6406","MN","Minnesota","27099",2022,"mower county",54301705,26100490,22958544,2617268,0,0,58614442,65933623,40034,25479,0.636513527692423,60831
"6407","IA","Iowa","19127",2022,"marshall county",15683599,0,779283,10016299,2752865,0,24528891,33300106,40104,27381,0.682732826330881,63541
"6408","NY","New York","36073",2022,"orleans county",36059987,0,9486928,8076135,5652201,0,71523731,85908989,40355,13495,0.334506605854795,56140
"6409","OH","Ohio","39123",2022,"ottawa county",0,14082736,0,0,616942,5008532,70412192,78766281,40355,15150,0.375334456446338,71409
"6410","NM","New Mexico","35039",2022,"rio arriba county",45904771,15474940,6740611,769776,0,0,33596638,41062916,40359,17596,0.435943809924931,47042
"6411","PA","Pennsylvania","42083",2022,"mckean county",43964118,16729211,0,13561668,0,0,37363283,37863299,40426,11163,0.276093193510091,54377
"6412","VA","Virginia","51185",2022,"tazewell county",43243006,2810483,8374042,3355959,0,0,58834635,70526544,40439,19287,0.47705854708254,40728
"6413","IN","Indiana","18087",2022,"lagrange county",0,0,0,0,0,0,89949634,97498154,40444,0,0,80335
"6414","CA","California","06005",2022,"amador county",97423058,46950364,5479878,19529492,0,0,96162482,111918423,40474,12454,0.307703711024361,68159
"6415","WV","West Virginia","54019",2022,"fayette county",11660689,0,0,9627518,2354358,40435,16187835,18845902,40485,15000,0.370480142264375,40478
"6416","NY","New York","36121",2022,"wyoming county",86738811,0,0,29317154,14534650,0,155778598,159988830,40531,4066,0.100318274900693,66261
"6417","NC","North Carolina","37139",2022,"pasquotank county",71973341,5003978,23318053,11279019,70435,0,66339654,77431292,40568,22291,0.549472490633011,51365
"6418","ME","Maine","23013",2022,"knox county",4917555,585538,741438,464295,0,0,16047185,24737786,40608,14528,0.357770827689807,68786
"6419","MI","Michigan","26151",2022,"sanilac county",38420468,9678393,3155272,9991915,0,0,36002511,35657802,40619,2581,0.0635542094506415,49541
"6420","VA","Virginia","51187",2022,"warren county",146336010,0,9659285,7397062,2191250,0,84116504,92421762,40724,16193,0.397598644633781,73546
"6421","WI","Wisconsin","55115",2022,"shawano county",30685036,0,1950836,10060065,9581101,0,59990830,66268966,40886,12229,0.299136518186933,62669
"6422","TX","Texas","48459",2022,"upshur county",7961561,0,0,4977968,5091108,0,20947039,23345905,40890,7896,0.193094003717108,51634
"6423","TN","Tennessee","47177",2022,"warren county",39877254,0,481970,9061455,5494176,0,28580374,31933741,40951,15711,0.383634898542231,48444
"6424","OH","Ohio","39135",2022,"preble county",29163056,7100782,0,10315075,419554,2545315,37507826,48572536,40998,9734,0.237420424888412,56134
"6425","PA","Pennsylvania","42117",2022,"tioga county",17669727,12726884,0,4124356,0,0,40707480,42867421,41046,0,0,56920
"6426","TN","Tennessee","47021",2022,"cheatham county",12976367,0,0,4606986,3943836,0,32809747,40997564,41065,0,0,75162
"6427","OR","Oregon","41007",2022,"clatsop county",47118012,17077087,867905,4206568,0,0,61618151,60230557,41078,25008,0.608881963381379,59539
"6428","MN","Minnesota","27059",2022,"isanti county",48804052,26392368,6490018,8243440,0,0,46853727,55966973,41133,16749,0.407171508447794,74481
"6429","AL","Alabama","01123",2022,"tallapoosa county",0,0,0,0,0,0,0,0,41316,8920,0.215923119750188,47444
"6430","GA","Georgia","13277",2022,"tift county",8938565,2541643,0,2627549,0,0,41735106,59643651,41347,24580,0.59452399380805,48717
"6431","MN","Minnesota","27009",2022,"benton county",43468405,24101418,1725003,11143552,0,0,48689662,49846683,41381,22744,0.549650789047585,67048
"6432","TX","Texas","48481",2022,"wharton county",5475214,0,2456046,2828998,4960870,0,28233989,33006257,41574,21812,0.524705316333895,56522
"6433","AR","Arkansas","05005",2022,"baxter county",0,0,0,0,0,0,0,0,41633,17783,0.427198693155884,45116
"6434","TX","Texas","48097",2022,"cooke county",11015172,0,2091307,5186721,7466160,0,30617766,37749016,41671,16544,0.397043294614572,58060
"6435","GA","Georgia","13219",2022,"oconee county",112661203,4745157,9326895,10755611,0,0,59629653,69583301,41799,19192,0.459149740424412,112581
"6436","WI","Wisconsin","55075",2022,"marinette county",31237797,0,9658481,8612251,10178909,0,53750614,58187282,41874,16430,0.392386320213986,56942
"6437","TN","Tennessee","47047",2022,"fayette county",29717265,0,64050,4977905,6979823,0,31832827,40891597,42002,10629,0.253131698023339,70943
"6438","OH","Ohio","39033",2022,"crawford county",24309909,8418159,0,10876177,344684,2875985,46821831,59655264,42010,27701,0.659155264723379,50656
"6439","ID","Idaho","16069",2022,"nez perce county",20532328,12974665,0,5922066,0,0,41344298,43393013,42089,34131,0.810905203136137,61951
"6440","WI","Wisconsin","55093",2022,"pierce county",27579664,0,2594760,2438220,8941526,0,35718864,46616323,42205,12683,0.300459584952146,80354
"6441","WY","Wyoming","56037",2022,"sweetwater county",41436426,16917815,4118191,18906035,0,0,44905383,35937293,42267,37726,0.892458364875095,74677
"6442","UT","Utah","49043",2022,"summit county",166766154,0,0,30061120,9416076,0,116144364,157479302,42364,23448,0.553580281889652,124354
"6443","WV","West Virginia","54069",2022,"ohio county",162686548,0,0,12109563,2932730,20859,32739638,51307625,42444,28435,0.670241602828521,53560
"6444","NC","North Carolina","37181",2022,"vance county",71948710,4131383,21367349,10701396,53589,0,52039928,60357916,42570,19894,0.467236601061581,45557
"6445","PA","Pennsylvania","42119",2022,"union county",6963661,3272653,0,2235675,0,0,25207856,37126180,42675,15706,0.367985754785502,67424
"6446","CO","Colorado","08085",2022,"montrose county",34029682,0,0,11181364,0,0,57602421,96354832,42680,24513,0.574357412310504,56686
"6447","OH","Ohio","39051",2022,"fulton county",12769835,7687449,0,1408397,196831,2637641,46102194,66487090,42713,7623,0.178470254957507,68985
"6448","NC","North Carolina","37059",2022,"davie county",108035455,5485228,8274373,11585569,70112,0,71813252,85231459,42715,12625,0.295584379097209,67224
"6449","TN","Tennessee","47051",2022,"franklin county",0,0,0,0,0,0,0,0,42769,13729,0.320966007387665,57723
"6450","FL","Florida","12075",2022,"levy county",49772109,34042174,1752632,4393426,0,0,61110638,77117686,42912,0,0,45494
"6451","NC","North Carolina","37153",2022,"richmond county",53812741,6870077,8704402,7867182,45300,0,70122302,75795004,42953,23833,0.554952731337028,42158
"6452","VA","Virginia","51149",2022,"prince george county",106385591,5607094,5602558,8378359,0,0,97621284,90201732,43010,21911,0.509439665194141,79710
"6453","NH","New Hampshire","33019",2022,"sullivan county",28084157,13473275,1688037,8856142,0,0,32611400,35046920,43064,9415,0.218633165362376,64919
"6454","NC","North Carolina","37099",2022,"jackson county",129214168,6148195,63134416,14915973,105904,0,73989725,85391693,43107,14370,0.333341065670742,50652
"6455","IA","Iowa","19033",2022,"cerro gordo county",10915804,0,1201858,3140662,2637799,0,32846698,43915832,43132,34360,0.796716674009321,55465
"6456","IA","Iowa","19139",2022,"muscatine county",21190056,0,956509,9946653,4053593,0,30660423,37651504,43242,25144,0.581565860992252,63519
"6457","SC","South Carolina","45025",2022,"chesterfield county",0,0,0,0,0,0,0,0,43270,7284,0.168326670210062,45395
"6458","IN","Indiana","18033",2022,"dekalb county",0,0,0,0,0,0,143206198,151346603,43273,20346,0.470264648098925,65059
"6459","FL","Florida","12121",2022,"suwannee county",62010814,32202450,5190429,14874559,0,0,64676371,67464455,43472,6668,0.153379031145052,46284
"6460","IN","Indiana","18037",2022,"dubois county",0,0,0,0,0,0,142472011,141938950,43635,22866,0.524004858262484,67615
"6461","OH","Ohio","39015",2022,"brown county",0,7311124,0,0,0,2540364,35507067,43009943,43674,1836,0.0420368165582929,58990
"6462","GA","Georgia","13009",2022,"baldwin county",48405985,19320659,0,9192017,0,0,53166748,57968657,43795,22441,0.512363295965661,44685
"6463","FL","Florida","12039",2022,"gadsden county",48780218,24016376,844300,8066885,0,0,46058944,50474102,43820,8541,0.194884315246657,45678
"6464","OH","Ohio","39097",2022,"madison county",0,9879396,0,0,501096,3526742,53359285,61914300,43847,14830,0.338399050748448,71958
"6465","CA","California","06093",2022,"siskiyou county",195089159,77807378,63597551,11140660,0,0,110374351,117244731,44075,12820,0.290861239676922,50069
"6466","TN","Tennessee","47099",2022,"lawrence county",59488619,0,425013,938489,6368912,0,29987101,42906851,44163,11679,0.264476097737721,49794
"6467","MT","Montana","30081",2022,"ravalli county",21857471,8953325,264146,6007610,0,0,28357062,38997299,44172,6870,0.155521347398922,60030
"6468","VA","Virginia","51171",2022,"shenandoah county",72962627,0,2918708,11667913,779492,35800,81094946,93760072,44192,13424,0.303806635585932,65308
"6469","OH","Ohio","39075",2022,"holmes county",34916675,8774174,0,11670350,261454,2968166,38579408,55979065,44217,0,0,70027
"6470","TX","Texas","48259",2022,"kendall county",39332076,0,0,7455417,3402491,0,38106795,49484300,44281,19127,0.431965491542266,102832
"6471","MO","Missouri","29027",2022,"callaway county",3166556,1208943,0,1027578,3826314,0,18433049,30883578,44290,17663,0.398866382133098,64333
"6472","WI","Wisconsin","55031",2022,"douglas county",58711233,0,1493113,26495011,8141051,0,51762235,58013748,44291,27191,0.61386160966249,58412
"6473","NY","New York","36025",2022,"delaware county",68744965,0,8134646,17920663,8887565,0,101077089,116543582,44302,4188,0.0945201769432157,53385
"6474","WA","Washington","53037",2022,"kittitas county",30288237,3495773,2733516,14729597,7750357,0,65341309,77741026,44342,25364,0.57207298644473,62721
"6475","PA","Pennsylvania","42065",2022,"jefferson county",26457643,0,0,7695044,9424520,0,29257064,36658232,44496,11804,0.26530612244898,51099
"6476","NC","North Carolina","37169",2022,"stokes county",70321094,4742776,7882490,25431960,65756,0,62077703,65513542,44523,8671,0.194766397124888,57763
"6477","NC","North Carolina","37111",2022,"mcdowell county",51868677,4504014,7997553,14391572,67712,0,64803692,71090827,44577,12031,0.269886491094262,50476
"6478","IL","Illinois","17177",2022,"stephenson county",23229304,0,5099886,11078519,15503448,0,33522953,40213112,44623,24135,0.540779744566435,56263
"6479","NC","North Carolina","37013",2022,"beaufort county",68044056,6140005,4636294,7342457,72646,0,77937459,96370647,44658,16509,0.369725880139747,50312
"6480","MS","Mississippi","28149",2022,"warren county",66897708,33962999,809674,11918098,0,0,43510051,42461743,44721,25717,0.575041366665176,50060
"6481","KY","Kentucky","21101",2022,"henderson county",0,0,0,21327,0,0,31834494,39153957,44791,28430,0.634697385752238,56142
"6482","MI","Michigan","26023",2022,"branch county",56774768,0,115690,11895933,6838096,0,21552633,26305316,44860,13721,0.305849048192234,60481
"6483","MS","Mississippi","28151",2022,"washington county",82492607,35815526,21714766,8332393,0,0,41245873,42117472,44918,29267,0.651507056676016,38040
"6484","IL","Illinois","17117",2022,"macoupin county",0,0,0,0,0,0,0,3694,44967,15505,0.344808415059933,57755
"6485","WI","Wisconsin","55095",2022,"polk county",23502757,0,2415384,5307305,10922550,0,55439103,65864027,44979,0,0,68732
"6486","IN","Indiana","18093",2022,"lawrence county",0,0,0,0,0,0,0,0,45015,14432,0.320632734220524,52557
"6487","IN","Indiana","18145",2022,"shelby county",0,0,0,0,0,0,136356112,142708687,45052,21360,0.474087226722894,64528
"6488","CA","California","06009",2022,"calaveras county",118622513,48357980,1205119,13534033,0,0,121609494,132793484,45285,8164,0.180252583237658,68298
"6489","KY","Kentucky","21107",2022,"hopkins county",0,0,0,0,0,0,33994334,49634617,45422,21328,0.469541862052264,49883
"6490","LA","Louisiana","22117",2022,"washington parish",10762714,0,618967,8732685,2904369,0,20339519,21801100,45456,11019,0.242372918637134,39363
